Instruction, , , , , , , , , , Result, Operator, (, Operand, ), Actual Value(s)
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(false, 1) = 1"
, BaseRate, , , , , , , , , 133.04010000000, ←, , CostData.BaseRate, , 133.0401
, , CONTINUE, , , , , , , , , ×, , RatingInfo.IRPMFactor, , 1
, BaseRate, , , , , , , , , 133.0401000, ←, , CostData.BaseRate, , 133.0401
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Liability, , "(1, Cov A) = 0"
, AdjustedRate, , , , , , , , , 133.0401, ←, , CostData.BaseRate, , 133.0401
, TermAmount, , , , , , , , , 133.04, ←, , CostData.BaseRate, , 133.0401
, , CONTINUE, , , , , , , , , R, , .01, , 133.04
Coverage A - Dwelling - Fire, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Coverage_Fire (1), , , , , , , , , , , , , , 
, PolicySizeFactor, , , , , , , , , 1.0, ←, , 1, , 1
, ContentOnlyFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RateFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Fire, , "(1, <<5,5>>, Cov A) = 1"
, RateFactor, , , , , , , , , 1.1000000000000000000000000000000000000000, ←, , table:Number Of Families.Fire, , "(1, 2) = 1.1"
, , CONTINUE, , , , , , , , , ×, , table:TownRowHouse.Fire, , "(1, 2) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Pool.Fire, , "(1, true, true) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Trampoline.Fire, , "(1, true) = 1"
, PolicySizeFactor, , , , , , , , , 1.1194160000, ←, , table:PolicySizeRelativity.Fire, , "(1, 291104, Cov A) = 1.119416"
, ContentOnlyFactor, , , , , , , , , 1.030260750000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:Sq Feet Stories.Fire, , "(<<1089,1089>>, Cov A, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Repl Cost Sq Ft.Fire, , "(<<267,267>>) = 1.101"
, , CONTINUE, , , , , , , , , ×, , table:Bathrooms.Fire, , "(2, 0) = 0.985"
, , CONTINUE, , , , , , , , , ×, , table:Garage Factor.Fire, , (Carport-1_Ext) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Fire, , "(1, Broad, Cov A) = 0.95"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Fire, , "(1, Heating, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Fire, , "(1, Plumbing, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Fire, , "(1, Electrical, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Wind Mitigation.Fire, , "(Flat, null, <<1900,1900>>, JASPER) = 1"
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Fire, , "(1, Max, Cov A) = 0.2"
, SmartCameraFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Fire, , "(1, SC, Cov A) = 0"
, SmartSmokeAlarmFactor, , , , , , , , , 0.1000000000, ←, , table:ProtectiveDevices.Fire, , "(1, SS, Cov A) = 0.1"
, SmartLightFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Fire, , "(1, SL, Cov A) = 0"
, AutTempDetFactor, , , , , , , , , 0.0500000000, ←, , table:ProtectiveDevices.Fire, , "(1, TD, Cov A) = 0.05"
, IFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Fire, , "(1, I, Cov A) = 0"
, JFactor, , , , , , , , , 0.1000000000, ←, , table:ProtectiveDevices.Fire, , "(1, J, Cov A) = 0.1"
, OFactor, , , , , , , , , 0.0500000000, ←, , table:ProtectiveDevices.Fire, , "(1, O, Cov A) = 0.05"
, AllDiscount, , , , , , , , , 0.3000000000, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0.1
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0.05
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0.1
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0.05
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 0.8000000000, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0.3, 0.2) = 0.2"
, BaseRate, , , , , , , , , 323.0046050514854625988287882425465847048000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Fire, , "(1, Cov A) = 374.37"
, , CONTINUE, , , , , , , , , ×, , ContentOnlyFactor, , 1.03026075
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Fire, , "(1, Cov A, 46310) = 0.642"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Fire, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:RoofShape.Fire, , "(1, Flat, false) = 1.1"
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Fire, , "(46310, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Fire, , "(1, Other, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Fire, , "(1, <<998,998>>, Cov A) = 1.058"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Fire, , "(1, 8, Cov A) = 0.587"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Fire, , "(1, Within5miles, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Fire, , "(1, Cov A, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Farming Claims Factor.Fire, , "(1, <<1000,1000>>, Cov A, 0, 0, 0, 0, 0, 0, 0, 0) = 1"
, , CONTINUE, , , , , , , , , ×, , RateFactor, , 1.1
, , CONTINUE, , , , , , , , , ×, , table:Construction Materials for All.Fire, , "(1, Cov A, Masonry) = 0.9"
, , CONTINUE, , , , , , , , , ×, , table:Dwelling_Age.Fire, , "(1, false, <<119,119>>) = 1.335"
, , CONTINUE, , , , , , , , , ×, , table:Dwelling Year Built Factor.Fire, , "(1, false, 1, <<1900,1900>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:AoR.Fire, , "(1, Cov A, 1, Wood, <<0,0>>, false, false) = 1.125"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Fire, , "(1, false, false, true, false, false, false) = 0.959"
, , CONTINUE, , , , , , , , , ×, , table:Fortified.Fire, , "(1, IrcLater) = 1"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 0.8
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 1.119416
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Fire, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Fire, , "(1, Cov A, false, true, false, false) = 1.4"
, , CONTINUE, , , , , , , , , ×, , table:FoundationType.Fire, , "(1, CrawlSpace) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Fire, , "(1, Cov A, 1, <<291104,291104>>) = 0.971"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Fire, , "(1, false, Cov A, 5, <<291104,291104>>, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Occupancy.Fire, , (Secondary) = 1.1
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Fire, , "(1, true, Cov A, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(false, 1) = 1"
, BaseRate, , , , , , , , , 323.0046000, ←, , CostData.BaseRate, , 323.0046
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Fire, , "(1, Cov A) = 0"
, AdjustedRate, , , , , , , , , 323.0046, ←, , CostData.BaseRate, , 323.0046
, TermAmount, , , , , , , , , 323.00, ←, , CostData.BaseRate, , 323.0046
, , CONTINUE, , , , , , , , , R, , .01, , 323.00
Coverage A - Dwelling - Hail, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Coverage_Hail (1), , , , , , , , , , , , , , 
, PolicySizeFactor, , , , , , , , , 1.0, ←, , 1, , 1
, ContentOnlyFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RateFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Hail, , "(1, <<5,5>>, Cov A) = 1"
, RateFactor, , , , , , , , , 1.0000000000000000000000000000000000000000, ←, , table:Number Of Families.Hail, , "(1, 2) = 1"
, , CONTINUE, , , , , , , , , ×, , table:TownRowHouse.Hail, , "(1, 2) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Pool.Hail, , "(1, true, true) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Trampoline.Hail, , "(1, true) = 1"
, PolicySizeFactor, , , , , , , , , 1.0995328000, ←, , table:PolicySizeRelativity.Hail, , "(1, 291104, Cov A) = 1.0995328"
, ContentOnlyFactor, , , , , , , , , 0.986179800000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:Sq Feet Stories.Hail, , "(<<1089,1089>>, Cov A, 1) = 0.942"
, , CONTINUE, , , , , , , , , ×, , table:Repl Cost Sq Ft.Hail, , "(<<267,267>>) = 1.102"
, , CONTINUE, , , , , , , , , ×, , table:Bathrooms.Hail, , "(2, 0) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Garage Factor.Hail, , (Carport-1_Ext) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Hail, , "(1, Broad, Cov A) = 0.95"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Hail, , "(1, Heating, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Hail, , "(1, Plumbing, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Hail, , "(1, Electrical, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Wind Mitigation.Hail, , "(Flat, null, <<1900,1900>>, JASPER) = 1"
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Hail, , "(1, Max, Cov A) = 0.2"
, SmartCameraFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Hail, , "(1, SC, Cov A) = 0"
, SmartSmokeAlarmFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Hail, , "(1, SS, Cov A) = 0"
, SmartLightFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Hail, , "(1, SL, Cov A) = 0"
, AutTempDetFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Hail, , "(1, TD, Cov A) = 0"
, IFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Hail, , "(1, I, Cov A) = 0"
, JFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Hail, , "(1, J, Cov A) = 0"
, OFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Hail, , "(1, O, Cov A) = 0"
, AllDiscount, , , , , , , , , 0E-10, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0000000000, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, BaseRate, , , , , , , , , 103.19615507092690834920560694476203010496000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Hail, , "(1, Cov A) = 327.15"
, , CONTINUE, , , , , , , , , ×, , ContentOnlyFactor, , 0.9861798
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Hail, , "(1, Cov A, 46310) = 0.967"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Hail, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Hail, , "(46310, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Hail, , "(1, Other, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Hail, , "(1, <<998,998>>, Cov A) = 1.005"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Hail, , "(1, 8, Cov A) = 1.145"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Hail, , "(1, Within5miles, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Construction Materials for All.Hail, , "(1, Cov A, Masonry) = 0.88"
, , CONTINUE, , , , , , , , , ×, , table:Farming Claims Factor.Hail, , "(1, <<1000,1000>>, Cov A, 0, 0, 0, 0, 0, 0, 0, 0) = 1"
, , CONTINUE, , , , , , , , , ×, , RateFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Dwelling_Age.Hail, , "(1, false, <<119,119>>) = 0.698"
, , CONTINUE, , , , , , , , , ×, , table:Dwelling Year Built Factor.Hail, , "(1, false, 1, <<1900,1900>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:AoR.Hail, , "(1, Cov A, 1, Wood, <<0,0>>, false, false) = 0.597"
, , CONTINUE, , , , , , , , , ×, , table:RoofShape.Hail, , "(1, Flat, false) = 1.1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Hail, , "(1, Cov A, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Hail, , "(1, Heating, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Hail, , "(1, false, false, true, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Fortified.Hail, , "(1, IrcLater) = 0.95"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 1.0995328
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Hail, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Hail, , "(1, Cov A, false, true, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:FoundationType.Hail, , "(1, CrawlSpace) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Hail, , "(1, true, Cov A, <<0,0>>) = 0.995"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Hail, , "(1, Cov A, 1, <<291104,291104>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Hail, , "(1, false, Cov A, 5, <<291104,291104>>, 1) = 0.653"
, , CONTINUE, , , , , , , , , ×, , table:Occupancy.Hail, , (Secondary) = 1.05
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(false, 1) = 1"
, BaseRate, , , , , , , , , 103.1962000, ←, , CostData.BaseRate, , 103.1962
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Hail, , "(1, Cov A) = 0"
, AdjustedRate, , , , , , , , , 103.1962, ←, , CostData.BaseRate, , 103.1962
, TermAmount, , , , , , , , , 103.20, ←, , CostData.BaseRate, , 103.1962
, , CONTINUE, , , , , , , , , R, , .01, , 103.20
Coverage A - Dwelling - Water, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Coverage_Water (1), , , , , , , , , , , , , , 
, PolicySizeFactor, , , , , , , , , 1.0, ←, , 1, , 1
, ContentOnlyFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RateFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Water, , "(1, <<5,5>>, Cov A) = 1"
, RateFactor, , , , , , , , , 1.0000000000000000000000000000000000000000, ←, , table:Number Of Families.Water, , "(1, 2) = 1"
, , CONTINUE, , , , , , , , , ×, , table:TownRowHouse.Water, , "(1, 2) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Pool.Water, , "(1, true, true) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Trampoline.Water, , "(1, true) = 1"
, PolicySizeFactor, , , , , , , , , 1.0559872000, ←, , table:PolicySizeRelativity.Water, , "(1, 291104, Cov A) = 1.0559872"
, ContentOnlyFactor, , , , , , , , , 1.148643884700000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:Sq Feet Stories.Water, , "(<<1089,1089>>, Cov A, 1) = 1.138"
, , CONTINUE, , , , , , , , , ×, , table:Repl Cost Sq Ft.Water, , "(<<267,267>>) = 1.053"
, , CONTINUE, , , , , , , , , ×, , table:Bathrooms.Water, , "(2, 0) = 1.009"
, , CONTINUE, , , , , , , , , ×, , table:Garage Factor.Water, , (Carport-1_Ext) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Water, , "(1, Broad, Cov A) = 0.95"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Water, , "(1, Heating, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Water, , "(1, Plumbing, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Water, , "(1, Electrical, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Wind Mitigation.Water, , "(Flat, null, <<1900,1900>>, JASPER) = 1"
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Water, , "(1, Max, Cov A) = 0.2"
, SmartCameraFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Water, , "(1, SC, Cov A) = 0"
, SmartSmokeAlarmFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Water, , "(1, SS, Cov A) = 0"
, SmartLightFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Water, , "(1, SL, Cov A) = 0"
, AutTempDetFactor, , , , , , , , , 0.0500000000, ←, , table:ProtectiveDevices.Water, , "(1, TD, Cov A) = 0.05"
, IFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Water, , "(1, I, Cov A) = 0"
, JFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Water, , "(1, J, Cov A) = 0"
, OFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Water, , "(1, O, Cov A) = 0"
, AllDiscount, , , , , , , , , 0.0500000000, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0.05
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 0.9500000000, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0.05, 0.2) = 0.05"
, BaseRate, , , , , , , , , 123.42835814992621255145908003874289500160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Water, , "(1, Cov A) = 194.43"
, , CONTINUE, , , , , , , , , ×, , ContentOnlyFactor, , 1.14864388
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Water, , "(1, Cov A, 46310) = 1.02"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Water, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Water, , "(46310, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Wind Mitigation.Water, , "(Flat, null, <<1900,1900>>, JASPER) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Water, , "(1, Other, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Water, , "(1, <<998,998>>, Cov A) = 1.043"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Water, , "(1, 8, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Water, , "(1, Within5miles, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Construction Materials for All.Water, , "(1, Cov A, Masonry) = 1.08"
, , CONTINUE, , , , , , , , , ×, , table:Farming Claims Factor.Water, , "(1, <<1000,1000>>, Cov A, 0, 0, 0, 0, 0, 0, 0, 0) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Dwelling_Age.Water, , "(1, false, <<119,119>>) = 0.495"
, , CONTINUE, , , , , , , , , ×, , table:Dwelling Year Built Factor.Water, , "(1, false, 1, <<1900,1900>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:AoR.Water, , "(1, Cov A, 1, Wood, <<0,0>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofShape.Water, , "(1, Flat, false) = 1.1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Water, , "(1, Cov A, false) = 1"
